UserID,ProductID,TrustScore
USER00000931,PROD00000931,3
USER00000932,PROD00000932,3
USER00000933,PROD00000933,5
USER00000934,PROD00000934,1
USER00000935,PROD00000935,1
USER00000936,PROD00000936,1
USER00000937,PROD00000937,1
USER00000938,PROD00000938,1
USER00000939,PROD00000939,1
USER00000940,PROD00000940,5
USER00000941,PROD00000941,3
USER00000942,PROD00000942,3
USER00000943,PROD00000943,3
USER00000944,PROD00000944,3
USER00000945,PROD00000945,2
USER00000946,PROD00000946,4
USER00000947,PROD00000947,5
USER00000948,PROD00000948,1
USER00000949,PROD00000949,4
USER00000950,PROD00000950,3
USER00000951,PROD00000951,1
USER00000952,PROD00000952,5
USER00000953,PROD00000953,1
USER00000954,PROD00000954,1
USER00000955,PROD00000955,5
USER00000956,PROD00000956,5
USER00000957,PROD00000957,1
USER00000958,PROD00000958,1
USER00000959,PROD00000959,1
USER00000960,PROD00000960,2
USER00000961,PROD00000961,2
USER00000962,PROD00000962,5
USER00000963,PROD00000963,2
USER00000964,PROD00000964,3
USER00000965,PROD00000965,1
USER00000966,PROD00000966,5
USER00000967,PROD00000967,4
USER00000968,PROD00000968,5
USER00000969,PROD00000969,3
USER00000970,PROD00000970,2
USER00000971,PROD00000971,5
USER00000972,PROD00000972,5
USER00000973,PROD00000973,4
USER00000974,PROD00000974,4
USER00000975,PROD00000975,5
USER00000976,PROD00000976,2
USER00000977,PROD00000977,3
USER00000978,PROD00000978,3
USER00000979,PROD00000979,3
USER00000980,PROD00000980,4
USER00000981,PROD00000981,4
USER00000982,PROD00000982,2
USER00000983,PROD00000983,3
USER00000984,PROD00000984,3
USER00000985,PROD00000985,5
USER00000986,PROD00000986,4
USER00000987,PROD00000987,3
USER00000988,PROD00000988,2
USER00000989,PROD00000989,2
USER00000990,PROD00000990,3
USER00000991,PROD00000991,4
USER00000992,PROD00000992,1
USER00000993,PROD00000993,1
USER00000994,PROD00000994,2
USER00000995,PROD00000995,1
USER00000996,PROD00000996,1
USER00000997,PROD00000997,4
USER00000998,PROD00000998,3
USER00000999,PROD00000999,4
USER00001000,PROD00001000,4
USER00001001,PROD00001001,4
USER00001002,PROD00001002,4
USER00001003,PROD00001003,5
USER00001004,PROD00001004,5
USER00001005,PROD00001005,2
USER00001006,PROD00001006,1
USER00001007,PROD00001007,4
USER00001008,PROD00001008,1
USER00001009,PROD00001009,3
USER00001010,PROD00001010,3
USER00001011,PROD00001011,5
USER00001012,PROD00001012,1
USER00001013,PROD00001013,3
USER00001014,PROD00001014,1
USER00001015,PROD00001015,5
USER00001016,PROD00001016,5
USER00001017,PROD00001017,3
USER00001018,PROD00001018,4
USER00001019,PROD00001019,5
USER00001020,PROD00001020,1
USER00001021,PROD00001021,1
USER00001022,PROD00001022,5
USER00001023,PROD00001023,1
USER00001024,PROD00001024,5
USER00001025,PROD00001025,3
USER00001026,PROD00001026,2
USER00001027,PROD00001027,4
USER00001028,PROD00001028,1
USER00001029,PROD00001029,5
USER00001030,PROD00001030,2
USER00001031,PROD00001031,1
USER00001032,PROD00001032,3
USER00001033,PROD00001033,1
USER00001034,PROD00001034,1
USER00001035,PROD00001035,2
USER00001036,PROD00001036,3
USER00001037,PROD00001037,5
USER00001038,PROD00001038,2
USER00001039,PROD00001039,3
USER00001040,PROD00001040,2
USER00001041,PROD00001041,3
USER00001042,PROD00001042,1
USER00001043,PROD00001043,3
USER00001044,PROD00001044,3
USER00001045,PROD00001045,2
USER00001046,PROD00001046,3
USER00001047,PROD00001047,3
USER00001048,PROD00001048,1
USER00001049,PROD00001049,4
USER00001050,PROD00001050,5
USER00001051,PROD00001051,1
USER00001052,PROD00001052,1
USER00001053,PROD00001053,5
USER00001054,PROD00001054,3
USER00001055,PROD00001055,3
USER00001056,PROD00001056,1
USER00001057,PROD00001057,2
USER00001058,PROD00001058,5
USER00001059,PROD00001059,1
USER00001060,PROD00001060,1
USER00001061,PROD00001061,4
USER00001062,PROD00001062,1
USER00001063,PROD00001063,1
USER00001064,PROD00001064,4
USER00001065,PROD00001065,4
USER00001066,PROD00001066,5
USER00001067,PROD00001067,2
USER00001068,PROD00001068,1
USER00001069,PROD00001069,5
USER00001070,PROD00001070,1
USER00001071,PROD00001071,3
USER00001072,PROD00001072,3
USER00001073,PROD00001073,5
USER00001074,PROD00001074,1
USER00001075,PROD00001075,3
USER00001076,PROD00001076,5
USER00001077,PROD00001077,2
USER00001078,PROD00001078,2
USER00001079,PROD00001079,1
USER00001080,PROD00001080,3
USER00001081,PROD00001081,2
USER00001082,PROD00001082,2
USER00001083,PROD00001083,5
USER00001084,PROD00001084,1
USER00001085,PROD00001085,2
USER00001086,PROD00001086,2
USER00001087,PROD00001087,4
USER00001088,PROD00001088,1
USER00001089,PROD00001089,4
USER00001090,PROD00001090,3
USER00001091,PROD00001091,2
USER00001092,PROD00001092,2
USER00001093,PROD00001093,3
USER00001094,PROD00001094,4
USER00001095,PROD00001095,4
USER00001096,PROD00001096,1
USER00001097,PROD00001097,4
USER00001098,PROD00001098,2
USER00001099,PROD00001099,5
USER00001100,PROD00001100,1
USER00001101,PROD00001101,1
USER00001102,PROD00001102,2
USER00001103,PROD00001103,3
USER00001104,PROD00001104,5
USER00001105,PROD00001105,1
USER00001106,PROD00001106,1
USER00001107,PROD00001107,3
USER00001108,PROD00001108,4
USER00001109,PROD00001109,1
USER00001110,PROD00001110,1
USER00001111,PROD00001111,3
USER00001112,PROD00001112,1
USER00001113,PROD00001113,3
USER00001114,PROD00001114,4
USER00001115,PROD00001115,4
USER00001116,PROD00001116,5
USER00001117,PROD00001117,5
USER00001118,PROD00001118,2
USER00001119,PROD00001119,2
USER00001120,PROD00001120,1
USER00001121,PROD00001121,5
USER00001122,PROD00001122,3
USER00001123,PROD00001123,5
USER00001124,PROD00001124,3
USER00001125,PROD00001125,4
USER00001126,PROD00001126,2
USER00001127,PROD00001127,4
USER00001128,PROD00001128,2
USER00001129,PROD00001129,2
USER00001130,PROD00001130,1
USER00001131,PROD00001131,5
USER00001132,PROD00001132,4
USER00001133,PROD00001133,3
USER00001134,PROD00001134,2
USER00001135,PROD00001135,2
USER00001136,PROD00001136,3
USER00001137,PROD00001137,4
USER00001138,PROD00001138,4
USER00001139,PROD00001139,5
USER00001140,PROD00001140,5
USER00001141,PROD00001141,4
USER00001142,PROD00001142,2
USER00001143,PROD00001143,3
USER00001144,PROD00001144,5
USER00001145,PROD00001145,3
USER00001146,PROD00001146,2
USER00001147,PROD00001147,2
USER00001148,PROD00001148,1
USER00001149,PROD00001149,1
USER00001150,PROD00001150,2
USER00001151,PROD00001151,3
USER00001152,PROD00001152,3
USER00001153,PROD00001153,2
USER00001154,PROD00001154,4
USER00001155,PROD00001155,2
USER00001156,PROD00001156,1
USER00001157,PROD00001157,2
USER00001158,PROD00001158,5
USER00001159,PROD00001159,1
USER00001160,PROD00001160,1
USER00001161,PROD00001161,4
USER00001162,PROD00001162,4
USER00001163,PROD00001163,2
USER00001164,PROD00001164,2
USER00001165,PROD00001165,5
USER00001166,PROD00001166,5
USER00001167,PROD00001167,2
USER00001168,PROD00001168,5
USER00001169,PROD00001169,3
USER00001170,PROD00001170,2
USER00001171,PROD00001171,5
USER00001172,PROD00001172,2
USER00001173,PROD00001173,4
USER00001174,PROD00001174,1
USER00001175,PROD00001175,2
USER00001176,PROD00001176,1
USER00001177,PROD00001177,5
USER00001178,PROD00001178,1
USER00001179,PROD00001179,4
USER00001180,PROD00001180,4
USER00001181,PROD00001181,5
USER00001182,PROD00001182,4
USER00001183,PROD00001183,5
USER00001184,PROD00001184,3
USER00001185,PROD00001185,1
USER00001186,PROD00001186,3
USER00001187,PROD00001187,5
USER00001188,PROD00001188,4
USER00001189,PROD00001189,2
USER00001190,PROD00001190,1
USER00001191,PROD00001191,5
USER00001192,PROD00001192,2
USER00001193,PROD00001193,1
USER00001194,PROD00001194,1
USER00001195,PROD00001195,2
USER00001196,PROD00001196,1
USER00001197,PROD00001197,4
USER00001198,PROD00001198,1
USER00001199,PROD00001199,2
USER00001200,PROD00001200,4
USER00001201,PROD00001201,3
USER00001202,PROD00001202,1
USER00001203,PROD00001203,3
USER00001204,PROD00001204,5
USER00001205,PROD00001205,4
USER00001206,PROD00001206,3
USER00001207,PROD00001207,1
USER00001208,PROD00001208,5
USER00001209,PROD00001209,5
USER00001210,PROD00001210,3
USER00001211,PROD00001211,3
USER00001212,PROD00001212,4
USER00001213,PROD00001213,1
USER00001214,PROD00001214,3
USER00001215,PROD00001215,3
USER00001216,PROD00001216,2
USER00001217,PROD00001217,5
USER00001218,PROD00001218,1
USER00001219,PROD00001219,1
USER00001220,PROD00001220,4
USER00001221,PROD00001221,2
USER00001222,PROD00001222,3
USER00001223,PROD00001223,4
USER00001224,PROD00001224,4
USER00001225,PROD00001225,3
USER00001226,PROD00001226,1
USER00001227,PROD00001227,3
USER00001228,PROD00001228,5
USER00001229,PROD00001229,3
USER00001230,PROD00001230,2
USER00001231,PROD00001231,1
USER00001232,PROD00001232,2
USER00001233,PROD00001233,2
USER00001234,PROD00001234,5
USER00001235,PROD00001235,1
USER00001236,PROD00001236,1
USER00001237,PROD00001237,1
USER00001238,PROD00001238,1
USER00001239,PROD00001239,1
USER00001240,PROD00001240,5
USER00001241,PROD00001241,3
USER00001242,PROD00001242,2
USER00001243,PROD00001243,1
USER00001244,PROD00001244,3
USER00001245,PROD00001245,3
USER00001246,PROD00001246,1
USER00001247,PROD00001247,5
USER00001248,PROD00001248,4
USER00001249,PROD00001249,2
USER00001250,PROD00001250,3
USER00001251,PROD00001251,2
USER00001252,PROD00001252,4
USER00001253,PROD00001253,2
USER00001254,PROD00001254,5
USER00001255,PROD00001255,4
USER00001256,PROD00001256,3
USER00001257,PROD00001257,3
USER00001258,PROD00001258,1
USER00001259,PROD00001259,5
USER00001260,PROD00001260,4
USER00001261,PROD00001261,2
USER00001262,PROD00001262,4
USER00001263,PROD00001263,1
USER00001264,PROD00001264,4
USER00001265,PROD00001265,3
USER00001266,PROD00001266,5
USER00001267,PROD00001267,1
USER00001268,PROD00001268,5
USER00001269,PROD00001269,1
USER00001270,PROD00001270,2
USER00001271,PROD00001271,1
USER00001272,PROD00001272,4
USER00001273,PROD00001273,3
USER00001274,PROD00001274,2
USER00001275,PROD00001275,1
USER00001276,PROD00001276,2
USER00001277,PROD00001277,2
USER00001278,PROD00001278,2
USER00001279,PROD00001279,1
USER00001280,PROD00001280,2
USER00001281,PROD00001281,5
USER00001282,PROD00001282,2
USER00001283,PROD00001283,5
USER00001284,PROD00001284,5
USER00001285,PROD00001285,3
USER00001286,PROD00001286,2
USER00001287,PROD00001287,3
USER00001288,PROD00001288,5
USER00001289,PROD00001289,2
USER00001290,PROD00001290,4
USER00001291,PROD00001291,3
USER00001292,PROD00001292,2
USER00001293,PROD00001293,3
USER00001294,PROD00001294,5
USER00001295,PROD00001295,1
USER00001296,PROD00001296,3
USER00001297,PROD00001297,4
USER00001298,PROD00001298,4
USER00001299,PROD00001299,5
USER00001300,PROD00001300,2
USER00001301,PROD00001301,3
USER00001302,PROD00001302,5
USER00001303,PROD00001303,3
USER00001304,PROD00001304,2
USER00001305,PROD00001305,4
USER00001306,PROD00001306,1
USER00001307,PROD00001307,4
USER00001308,PROD00001308,5
USER00001309,PROD00001309,4
USER00001310,PROD00001310,5
USER00001311,PROD00001311,2
USER00001312,PROD00001312,1
USER00001313,PROD00001313,3
USER00001314,PROD00001314,2
USER00001315,PROD00001315,4
USER00001316,PROD00001316,2
USER00001317,PROD00001317,1
USER00001318,PROD00001318,2
USER00001319,PROD00001319,2
USER00001320,PROD00001320,3
USER00001321,PROD00001321,5
USER00001322,PROD00001322,5
USER00001323,PROD00001323,2
USER00001324,PROD00001324,3
USER00001325,PROD00001325,3
USER00001326,PROD00001326,4
USER00001327,PROD00001327,4
USER00001328,PROD00001328,1
USER00001329,PROD00001329,4
USER00001330,PROD00001330,5
USER00001331,PROD00001331,4
USER00001332,PROD00001332,1
USER00001333,PROD00001333,4
USER00001334,PROD00001334,1
USER00001335,PROD00001335,2
USER00001336,PROD00001336,1
USER00001337,PROD00001337,4
USER00001338,PROD00001338,2
USER00001339,PROD00001339,1
USER00001340,PROD00001340,1
USER00001341,PROD00001341,3
USER00001342,PROD00001342,5
USER00001343,PROD00001343,2
USER00001344,PROD00001344,4
USER00001345,PROD00001345,1
USER00001346,PROD00001346,5
USER00001347,PROD00001347,1
USER00001348,PROD00001348,2
USER00001349,PROD00001349,5
USER00001350,PROD00001350,1
USER00001351,PROD00001351,1
USER00001352,PROD00001352,1
USER00001353,PROD00001353,4
USER00001354,PROD00001354,1
USER00001355,PROD00001355,3
USER00001356,PROD00001356,2
USER00001357,PROD00001357,5
USER00001358,PROD00001358,5
USER00001359,PROD00001359,5
USER00001360,PROD00001360,3
USER00001361,PROD00001361,4
USER00001362,PROD00001362,3
USER00001363,PROD00001363,5
USER00001364,PROD00001364,2
USER00001365,PROD00001365,1
USER00001366,PROD00001366,4
USER00001367,PROD00001367,4
USER00001368,PROD00001368,1
USER00001369,PROD00001369,4
USER00001370,PROD00001370,5
USER00001371,PROD00001371,5
USER00001372,PROD00001372,5
USER00001373,PROD00001373,5
USER00001374,PROD00001374,2
USER00001375,PROD00001375,3
USER00001376,PROD00001376,2
USER00001377,PROD00001377,1
USER00001378,PROD00001378,2
USER00001379,PROD00001379,1
USER00001380,PROD00001380,1
USER00001381,PROD00001381,2
USER00001382,PROD00001382,4
USER00001383,PROD00001383,5
USER00001384,PROD00001384,5
USER00001385,PROD00001385,1
USER00001386,PROD00001386,1
USER00001387,PROD00001387,3
USER00001388,PROD00001388,4
USER00001389,PROD00001389,2
USER00001390,PROD00001390,1
USER00001391,PROD00001391,4
USER00001392,PROD00001392,3
USER00001393,PROD00001393,2
USER00001394,PROD00001394,3
USER00001395,PROD00001395,2
USER00001396,PROD00001396,2
USER00001397,PROD00001397,1
USER00001398,PROD00001398,3
USER00001399,PROD00001399,2
USER00001400,PROD00001400,5
USER00001401,PROD00001401,4
USER00001402,PROD00001402,1
USER00001403,PROD00001403,1
USER00001404,PROD00001404,4
USER00001405,PROD00001405,1
USER00001406,PROD00001406,2
USER00001407,PROD00001407,5
USER00001408,PROD00001408,1
USER00001409,PROD00001409,3
USER00001410,PROD00001410,3
USER00001411,PROD00001411,4
USER00001412,PROD00001412,5
USER00001413,PROD00001413,1
USER00001414,PROD00001414,3
USER00001415,PROD00001415,1
USER00001416,PROD00001416,2
USER00001417,PROD00001417,5
USER00001418,PROD00001418,2
USER00001419,PROD00001419,1
USER00001420,PROD00001420,1
USER00001421,PROD00001421,5
USER00001422,PROD00001422,3
USER00001423,PROD00001423,3
USER00001424,PROD00001424,2
USER00001425,PROD00001425,5
USER00001426,PROD00001426,3
USER00001427,PROD00001427,5
USER00001428,PROD00001428,5
USER00001429,PROD00001429,2
USER00001430,PROD00001430,5
USER00001431,PROD00001431,4
USER00001432,PROD00001432,5
USER00001433,PROD00001433,4
USER00001434,PROD00001434,5
USER00001435,PROD00001435,5
USER00001436,PROD00001436,1
USER00001437,PROD00001437,5
USER00001438,PROD00001438,5
USER00001439,PROD00001439,5
USER00001440,PROD00001440,3
USER00001441,PROD00001441,2
USER00001442,PROD00001442,3
USER00001443,PROD00001443,2
USER00001444,PROD00001444,3
USER00001445,PROD00001445,1
USER00001446,PROD00001446,5
USER00001447,PROD00001447,1
USER00001448,PROD00001448,3
USER00001449,PROD00001449,4
USER00001450,PROD00001450,1
USER00001451,PROD00001451,3
USER00001452,PROD00001452,5
USER00001453,PROD00001453,1
USER00001454,PROD00001454,5
USER00001455,PROD00001455,3
USER00001456,PROD00001456,5
USER00001457,PROD00001457,2
USER00001458,PROD00001458,5
USER00001459,PROD00001459,2
USER00001460,PROD00001460,4
USER00001461,PROD00001461,3
USER00001462,PROD00001462,4
USER00001463,PROD00001463,5
USER00001464,PROD00001464,3
USER00001465,PROD00001465,5
USER00001466,PROD00001466,2
USER00001467,PROD00001467,1
USER00001468,PROD00001468,3
USER00001469,PROD00001469,4
USER00001470,PROD00001470,2
USER00001471,PROD00001471,5
USER00001472,PROD00001472,5
USER00001473,PROD00001473,2
USER00001474,PROD00001474,4
USER00001475,PROD00001475,2
USER00001476,PROD00001476,5
USER00001477,PROD00001477,5
USER00001478,PROD00001478,3
USER00001479,PROD00001479,2
USER00001480,PROD00001480,5
USER00001481,PROD00001481,2
USER00001482,PROD00001482,5
USER00001483,PROD00001483,1
USER00001484,PROD00001484,1
USER00001485,PROD00001485,2
USER00001486,PROD00001486,4
USER00001487,PROD00001487,4
USER00001488,PROD00001488,3
USER00001489,PROD00001489,3
USER00001490,PROD00001490,2
USER00001491,PROD00001491,1
USER00001492,PROD00001492,2
USER00001493,PROD00001493,5
USER00001494,PROD00001494,4
USER00001495,PROD00001495,4
USER00001496,PROD00001496,5
USER00001497,PROD00001497,2
USER00001498,PROD00001498,4
USER00001499,PROD00001499,4
USER00001500,PROD00001500,1
USER00001501,PROD00001501,4
USER00001502,PROD00001502,3
USER00001503,PROD00001503,1
USER00001504,PROD00001504,4
USER00001505,PROD00001505,1
USER00001506,PROD00001506,2
USER00001507,PROD00001507,1
USER00001508,PROD00001508,4
USER00001509,PROD00001509,3
USER00001510,PROD00001510,2
USER00001511,PROD00001511,3
USER00001512,PROD00001512,1
USER00001513,PROD00001513,4
USER00001514,PROD00001514,4
USER00001515,PROD00001515,1
USER00001516,PROD00001516,3
USER00001517,PROD00001517,4
USER00001518,PROD00001518,5
USER00001519,PROD00001519,4
USER00001520,PROD00001520,5
USER00001521,PROD00001521,3
USER00001522,PROD00001522,1
USER00001523,PROD00001523,3
USER00001524,PROD00001524,3
USER00001525,PROD00001525,2
USER00001526,PROD00001526,1
USER00001527,PROD00001527,2
USER00001528,PROD00001528,2
USER00001529,PROD00001529,5
USER00001530,PROD00001530,4
USER00001531,PROD00001531,1
USER00001532,PROD00001532,3
USER00001533,PROD00001533,5
USER00001534,PROD00001534,1
USER00001535,PROD00001535,1
USER00001536,PROD00001536,5
USER00001537,PROD00001537,3
USER00001538,PROD00001538,4
USER00001539,PROD00001539,2
USER00001540,PROD00001540,4
USER00001541,PROD00001541,3
USER00001542,PROD00001542,2
USER00001543,PROD00001543,3
USER00001544,PROD00001544,1
USER00001545,PROD00001545,4
USER00001546,PROD00001546,4
USER00001547,PROD00001547,5
USER00001548,PROD00001548,5
USER00001549,PROD00001549,1
USER00001550,PROD00001550,3
USER00001551,PROD00001551,4
USER00001552,PROD00001552,3
USER00001553,PROD00001553,1
USER00001554,PROD00001554,5
USER00001555,PROD00001555,3
USER00001556,PROD00001556,3
USER00001557,PROD00001557,2
USER00001558,PROD00001558,2
USER00001559,PROD00001559,4
USER00001560,PROD00001560,2
USER00001561,PROD00001561,4
USER00001562,PROD00001562,3
USER00001563,PROD00001563,1
USER00001564,PROD00001564,1
USER00001565,PROD00001565,4
USER00001566,PROD00001566,2
USER00001567,PROD00001567,1
USER00001568,PROD00001568,1
USER00001569,PROD00001569,4
USER00001570,PROD00001570,1
USER00001571,PROD00001571,1
USER00001572,PROD00001572,5
USER00001573,PROD00001573,5
USER00001574,PROD00001574,1
USER00001575,PROD00001575,2
USER00001576,PROD00001576,4
USER00001577,PROD00001577,5
USER00001578,PROD00001578,5
USER00001579,PROD00001579,4
USER00001580,PROD00001580,5
USER00001581,PROD00001581,4
USER00001582,PROD00001582,2
USER00001583,PROD00001583,3
USER00001584,PROD00001584,4
USER00001585,PROD00001585,1
USER00001586,PROD00001586,1
USER00001587,PROD00001587,4
USER00001588,PROD00001588,4
USER00001589,PROD00001589,4
USER00001590,PROD00001590,1
USER00001591,PROD00001591,1
USER00001592,PROD00001592,4
USER00001593,PROD00001593,5
USER00001594,PROD00001594,2
USER00001595,PROD00001595,2
USER00001596,PROD00001596,2
USER00001597,PROD00001597,5
USER00001598,PROD00001598,1
USER00001599,PROD00001599,5
USER00001600,PROD00001600,2
USER00001601,PROD00001601,2
USER00001602,PROD00001602,3
USER00001603,PROD00001603,5
USER00001604,PROD00001604,1
USER00001605,PROD00001605,5
USER00001606,PROD00001606,4
